Q88	Q88_R32	Kewra Essence	No abuse in Qatar	Where is Pakistani Kewra Essence in Qatar?	There is no need for exploited women and children's shelters. They only exist to comply with international agreements. Who says this? An official from a women's shelter. http://qatarjournal.com/article.pl?sid=07/06/16/162201	0.0359229	2.83424e-06	1.14367e-08	0.00038003	8.79118e-06	0.985485	0.999465	0.00125775	2.94874e-06	0.0435244	1.64136e-06	4.13808e-07	9.06064e-10	5.37327e-10	1.66843e-08	0.999997	1.0	1.52549e-05	1.1416e-08	4.93763e-06	Irrelevant
Q88	Q88_R41	Kewra Essence	"India is in Trouble...	Where is Pakistani Kewra Essence in Qatar?	Population: 110 crore 9 crore retired 37 crore in state Govt; 20 crore in central Govt. (Both categories don't work) 1 crore IT professional (don't work for India ) 25 crore in school 1 crore are under 5 years 15 crore unemployed 1.2 crore u can find anytime in hospitals Statistics says u find 79;99;998 people anytime in jail The Balance two are U & Me. U are busy "" checking Mails /sending fwds.. ""..!! HOW CAN I HANDLE INDIA alone ?"	2.77881e-07	3.35499e-10	1.78861e-06	1.1257e-07	4.0375e-07	3.74965e-11	7.63998e-05	0.000690281	1.15126e-07	0.00301733	2.38456e-08	8.41762e-12	8.17435e-12	6.26949e-11	5.31434e-08	4.86452e-12	2.1214e-07	3.18186e-06	1.36017e-07	3.56593e-05	Irrelevant
Q88	Q88_R44	Kewra Essence	Inspired to save cats	Where is Pakistani Kewra Essence in Qatar?	I have heard about a cat coalition here in Doha. Does anyone know anything about it? Seeing all these stray cats makes me want to do something for them. Any suggestions people have to help the cats in doha would be greatly appreciated. I was thinking of setting water out for them And grabbing some cat food.	0.0891876	0.0269266	4.17358e-09	0.0036107	0.0124686	5.80569e-06	0.0271835	0.00892999	0.00249422	0.98168	1.41351e-08	1.39819e-09	3.23977e-11	3.67e-10	6.22729e-14	9.12305e-15	7.77963e-06	4.51262e-11	4.44596e-12	3.91849e-08	Irrelevant
Q88	Q88_R49	Kewra Essence	Beauty Salon provide Cellulite Treatment	Where is Pakistani Kewra Essence in Qatar?	Hi peeps; Its been awhile I dont ask any question here; okay this one is for my friend. She want to know where is salon can provide cellulite treatment??? please give me info. She is dying to do it. Appreciated your response. Thanks in advance.	1.75989e-05	1.0	2.8108e-07	1.56934e-13	6.31056e-08	2.66281e-08	2.44509e-09	0.05254	2.03494e-06	1.68436e-05	2.5428e-05	1.0	2.29906e-13	7.95914e-10	5.88291e-11	5.1713e-08	4.18841e-14	0.99869	7.30611e-11	1.70642e-09	Irrelevant
Q88	Q88_R57	Kewra Essence	How did you guys find your passion in life?	Where is Pakistani Kewra Essence in Qatar?	How did you guys find your passion in life? (Job/career) How long and how did you find what you love to do and make it into a career? I like using the computer and exploring how operating systems work; but I also like law; but I'm not sure what to make of that for a career. How did you guys come to know what your passion is?	0.00213058	0.00059435	0.000228296	2.2252e-05	3.19341e-05	0.000350046	0.000214094	3.41693e-10	5.43919e-06	3.88065e-05	2.43856e-05	0.000116687	8.4299e-09	6.72037e-08	1.41228e-06	2.93136e-08	1.10353e-06	1.73016e-13	1.87908e-07	2.38494e-09	Irrelevant
Q88	Q88_R58	Kewra Essence	Vote Ur Best Cartoon character!	Where is Pakistani Kewra Essence in Qatar?	Could you name fifty famous cartoon characters off the top of your head? I didn’t think I could … until I got started. I’d wager if you are over 20 years old; you would recognize and know every single one of these characters. For real; every single one! So;Who is your greatest cartoon characters of all time? In no particular order; let’s get this started! ((-:	6.72161e-14	3.53597e-07	1.50242e-09	3.87912e-06	6.65681e-08	0.0785978	0.0279048	0.879631	0.507447	5.17385e-13	4.89507e-10	6.24456e-07	0.0010733	0.0150685	4.13898e-06	0.99879	0.999998	0.99996	0.999999	1.34774e-07	Irrelevant
Q88	Q88_R59	Kewra Essence	What's her shoes saying to you?	Where is Pakistani Kewra Essence in Qatar?	Definitely The Qatari Local Eve; is in love with her high heels more than anything else in the world!. Just walking down the old Souq corridors and streets ; and watching all these beautifully dressed up local girls warped up in Abayas of various designs; walking in towering sky-high pumps and none-Abaya girls in cool-girl boots; can teases the senses of the most cold-hearted of men. So what do guys think of the local girls?	0.0224651	0.00044754	0.00498568	0.694502	2.15153e-06	0.997094	3.17951e-05	0.00112593	0.934026	0.00624606	0.970094	0.00272972	0.998973	1.0	0.00499969	1.0	0.000346643	0.99557	0.999948	0.999977	Irrelevant
Q88	Q88_R62	Kewra Essence	Flash Mob?	Where is Pakistani Kewra Essence in Qatar?	Is there any interest in setting up a flash mob here in Doha? Anyone interested; PM me. If you don't know what it is; you can find videos from previous flash mob activities on youtube. Also on wikipedia.	0.00137334	2.48552e-05	1.95321e-07	0.0016437	1.47777e-10	0.00407358	0.115952	0.00634793	1.76548e-05	4.48819e-07	1.70214e-06	1.1205e-07	7.92913e-10	2.04866e-06	2.28189e-12	6.54503e-06	0.000618768	7.86439e-05	6.27019e-08	1.15834e-07	Irrelevant
Q89	Q89_R6	Do you feel the same	Something's wrong; somethings not quite right	Do you feel the same ?	Something's wrong; something's not quite right. Who's gonna tease me baby; right thru the night? A little dragonfly has flown away leaving a big hole in the hot pulsing heart of the city. Can you feel it? This lack of energy; of excitement? The lack of innuendo; wink wink. Yes dragonfly has gone for a month or maybe even longer. Tell me it ain't so dragonfly; tell me you are coming back real soon.	0.0449708	0.174925	0.74729	0.000939811	0.0278125	0.00204631	1.59013e-05	0.000114062	0.0997198	7.08874e-07	2.81419e-08	5.60288e-06	0.00021488	9.87249e-08	6.99244e-05	4.08917e-08	7.35147e-06	9.28753e-10	7.03557e-07	5.3819e-11	Relevant
Q89	Q89_R11	Do you feel the same	Points Opinion and Violent Reactions....	Do you feel the same ?	what will you do if your ex-fiance will follow you here in Doha... at first his purpose is to win you back but since you have showed that you are now happy with out him... what will be your initial reaction... and what will you feel??? is it normal to feel shocked and be confused? and if that's the same feeling that hit's you... meaning do you still love the person?	0.786102	0.0696454	0.0178123	0.00164509	0.0154529	2.0434e-06	0.990493	5.06115e-11	0.27536	6.53131e-13	0.00497967	0.994396	5.21586e-06	0.000262187	0.995433	1.71382e-05	0.998407	7.2924e-13	0.00105982	5.90492e-12	Irrelevant
Q89	Q89_R13	Do you feel the same	What do you tell to your wife?	Do you feel the same ?	What do you tell to your wife when she calls you at work? I kind of irritated sometimes because I don't even have anything to tell her other than... 1. hey how you doing 2. did you eat something before going to work 3. how's work 4. I will be home before 7:00 pm 5. what do you want for dinner this keeps going and going...Can you please give me any ideas what's the best thing to tell her to make her happy?	0.542024	0.999999	0.00555662	0.00545101	0.0102191	0.169979	3.02156e-07	0.0169683	2.9522e-07	0.00953534	0.00489404	0.999999	0.0903623	1.03558e-05	4.19673e-07	8.07684e-05	1.79323e-10	8.67931e-06	3.79804e-09	0.000128193	Irrelevant
Q89	Q89_R14	Do you feel the same	Question for the Ladies	Do you feel the same ?	I am thinking of having an affair... if you were my wife would you rather I had an affair with a woman better looking than you or uglier than you? Older than you or younger than you? Same gender as you? Same species? One of these questions is serious. Women need a reason to have sex. Men just need a place.	1.2194e-07	0.238684	0.30939	0.0229449	1.40318e-05	0.000417777	0.000279051	6.83203e-05	0.522931	1.65059e-06	3.68732e-07	0.998615	0.999998	0.999994	0.961529	2.19134e-05	0.999999	8.21593e-08	0.999998	6.86772e-06	Relevant
Q89	Q89_R19	Do you feel the same	Are British TV channels available in Qatar?	Do you feel the same ?	Can anyone advise or help me with regards getting/recieving english channels such as ITV or BBC??	0.159202	0.999994	0.527916	0.0419842	5.44228e-08	9.37356e-09	0.99305	1.0	0.676318	4.15136e-07	0.9903	1.0	0.981518	0.999971	5.53391e-07	5.334e-08	0.999546	1.0	0.999096	4.09083e-07	Irrelevant
Q89	Q89_R23	Do you feel the same	How do you get a Qatari Passport??	Do you feel the same ?	So the other day I was wondering how do people get Qatari passport.. As an indian..I know my chances are pretty slick evn though I was born here..	0.843715	0.0196154	0.0944422	0.000266798	0.00739719	0.00113683	1.987e-12	0.531701	0.039304	0.87047	9.3161e-05	3.30889e-05	4.6183e-07	9.12598e-10	3.8535e-08	3.90147e-09	6.22185e-15	0.00524219	1.66638e-05	0.000170813	Irrelevant
Q89	Q89_R27	Do you feel the same	What do you do when you feel overwhelmed;stressed and hopeless?	Do you feel the same ?	I had a really loooong day;i am so tired i cant sleep;i feel blue;so pls all u wonderful QLers;do u have any jokes to cheer me up.	0.0191597	0.00234991	1.02185e-05	0.000922138	2.19158e-05	5.45556e-07	3.21246e-06	3.69364e-06	0.99996	0.00302754	0.996853	0.689844	0.00282665	0.0657615	0.000383084	1.43493e-06	3.96209e-05	4.985e-06	1.0	0.999823	Relevant
Q89	Q89_R35	Do you feel the same	do you think they would enjoy the taste?	Do you feel the same ?	am sitting here thinking about a bacon sadwich; as we cant get it here :-( and its one of the best home comforts; i do wonder if muslims; arabs and others would like the taste if they were to try it? what do you think?	2.60861e-05	5.49227e-05	0.998875	0.109323	8.58606e-06	0.00424826	0.741662	0.163396	0.51635	1.98508e-05	1.13693e-09	8.94586e-10	0.0161137	2.73799e-07	2.73739e-10	3.23685e-06	0.00120805	6.63848e-06	0.000101446	1.57618e-11	Irrelevant
Q89	Q89_R38	Do you feel the same	Why do i keep getting electric	Do you feel the same ?	shocks when i get out of my car? Does anyone else experince this? its driving my brain!	0.00378394	0.393046	0.00354863	1.0	0.999683	0.0606857	1.90961e-05	0.801615	3.6097e-08	0.887963	0.994493	0.996944	0.999343	1.0	0.992592	0.0195934	0.00960556	0.00811431	0.000948482	0.995356	Irrelevant
Q89	Q89_R39	Do you feel the same	To married couples who met thru SMS/chat	Do you feel the same ?	Once you got yourselves in one room or shelter or got a newly-born kid after you got married... ...did you miss those days when you spent so much time and money sending SMS messages or chatting each other on a private chatroom? Did the 'messages' you receive from one another change when you both tied the knot? Does it still feel the same like before you were using your mobile phone or an internet when you're now sleeping in one bed?	0.579779	0.990034	0.000401057	0.472725	0.00142145	2.36488e-05	0.000717689	0.089168	0.000254099	0.938651	0.999685	1.0	0.000591447	0.954689	0.999919	3.10749e-05	0.999998	0.0635286	0.00159668	0.999999	Relevant
Q90	Q90_R8	"How can i go to Dubai from Qatar?	Visa for Dubai for Qatar RP Holder	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	I have heard that it&#39;s really fun to drive from Qatar to Dubai on the weekend (obviosly if you have a 4 X 4 Drive). My question is do I need to get a visa if I want to go to Dubai if I have a Residence Permit of Qatar?	1.0	1.0	4.72288e-13	0.0270596	2.35605e-05	0.892895	0.373843	0.117241	0.999952	0.00897921	0.999999	0.825648	2.18059e-16	8.20603e-09	3.86919e-11	4.29757e-09	7.12965e-11	5.13247e-11	0.753853	4.38704e-13	PerfectMatch
Q90	Q90_R16	"How can i go to Dubai from Qatar?	HOW TO OBTAIN TOURIST VISA IN DUBAI?	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	Hi there i am planning to got to Dubai by the end of March just a short trip that last only for maximum 3 days; I am holding a Philippine passport.My question is how can i obtain the visa from here in Doha? What are the requirements?for how long it will takes? how much will it cost me? Thanks a lot. :)	0.999999	0.537379	0.997397	1.0616e-13	0.126986	0.812674	0.0681244	0.999956	1.42733e-08	0.989996	1.0	0.999232	1.0	7.07787e-08	1.0	0.999999	0.999997	1.0	4.18165e-05	1.0	Relevant
Q90	Q90_R19	"How can i go to Dubai from Qatar?	"Dubai on Arrival Visa?	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	Hello all..! I decide to go for a visit to Dubai on Januvary 1st week;for Max of 7 days...! ma present visa status valid upto 20 months and visa is ""Finnance Controller""...! Did am able to get On arrival visa..! and how can I proceed how much i have to pay and how long i can be there with this feslity..! Plz help me Its very urgent"	1.0	0.99969	1.0	1.0	0.999972	0.000136434	1.0	0.000237917	1.84618e-12	0.00103953	1.0	0.999995	1.0	1.0	1.0	0.704983	1.0	2.02983e-08	2.21523e-06	7.42035e-08	PerfectMatch
Q90	Q90_R20	"How can i go to Dubai from Qatar?	Fly dubai and On arrival visa	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	Im a Medical Specialist by profession and Qatar resident travelling with my wife and baby to Dubai. Will I and my family get on arrival visa in Dubai? Is it true that fly dubai wont allow us to board the flight from Doha as we dont have a pre arranged visa? I have already booked Fly Dubai ticket for all us online. What should be my next step? Waiting for answers from experienced travellers! Thank you.	0.0712363	0.603664	1.0	4.02789e-08	0.819883	1.0	0.725263	1.0	0.124348	1.79161e-09	0.99996	1.0	1.0	2.18009e-05	1.0	1.0	1.0	1.0	2.21215e-05	1.78425e-08	Relevant
Q90	Q90_R29	"How can i go to Dubai from Qatar?	Moving from Dubai to Doha	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	My family and I are moving to Doha in August. We want to bring our 2 jeeps with us. I would like to drive both from Dubai to Doha. Can anyone tell me the procedure and paperwork needed? Also; can I drive my wife's car or can a friend drive it for her? And finally can I bring some of our personal effects with us in the car? If anyone can help with these questions that would be great.	1.0	1.0	5.64836e-15	0.0128583	2.14149e-08	2.21146e-07	2.21146e-07	1.96099e-06	7.23143e-11	1.80743e-14	1.0	1.0	9.98349e-18	3.78613e-08	4.85492e-11	6.28377e-11	6.28377e-11	1.40632e-07	1.0925e-14	1.02868e-14	Irrelevant
Q90	Q90_R37	"How can i go to Dubai from Qatar?	Bus from Doha to Dubai	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	Hi I want to travel to Dubai to meet a friend in IDD but travel by plane is expensive. Can anyone let me know if there is a bus service from Doha to Dubai. How to get a visa and what to do? Are there any tour operators who would provide a complete 4-5 days tour of Dubai that includes travel by bus; visa; cheap hotel etc.	4.20823e-08	3.0106e-10	9.57443e-08	0.0207477	0.00220023	2.8513e-06	0.00110403	0.00105595	0.0017429	6.56709e-06	7.6313e-13	2.5394e-12	3.87058e-11	3.15918e-08	3.26174e-07	3.17247e-08	1.32919e-09	7.09508e-11	5.83085e-11	9.8815e-11	Relevant
Q90	Q90_R65	"How can i go to Dubai from Qatar?	PERSONAL LOAN AND WORK TERMINATION	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	I am currently working here in Qatar; our employer informed us that they will transfer to contractor with less salary; but we have option not to accept; but the problem is I have Personal Loan in one of the BAnk here in DOHA; what if I will not accept the offer; what will happen to me ; I mean did the BAnk will force to pay or not?	2.59928e-14	2.69171e-08	7.10026e-05	8.00174e-13	0.000120786	7.10499e-14	2.35408e-07	0.999999	0.066064	1.4597e-09	4.89614e-10	0.0950239	0.174758	1.0754e-11	4.68448e-08	1.10517e-10	1.40211e-07	1.0	2.66823e-06	1.26204e-09	Irrelevant
Q90	Q90_R67	"How can i go to Dubai from Qatar?	Top 10 Places to visit in DUBAI	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	Hello Frenzz...can anybody suggest top 10 spots to visit in dubai? Can we get any package tour to DUBAI from DOHA????	0.965332	1.0	0.988274	1.0	1.0	0.969269	1.0	0.999999	1.0	4.05367e-05	0.999995	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.910062	Irrelevant
Q90	Q90_R68	"How can i go to Dubai from Qatar?	Qatar Tourist Visa	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	Hello. Does anybody know the requirements for a Philippine citizen to get a Qatar Tourist Visa if the host will be the one to finance the trip? Do I need affidavit of support and the host's bank statement to present to the consul? I am planning to visit my fiance currently deployed in Qatar and he will be the one to sponsor the trip and the visa process. I will stay there for a week if ever granted a Qatar tourist visa. Any ideas please? Thanks.	1.0	0.98798	0.00999698	0.998383	0.992963	0.999894	0.998587	8.2787e-05	0.540492	0.995805	1.0	0.000779114	1.69616e-09	1.26276e-06	7.758e-08	0.00657807	0.00440627	1.46591e-12	5.27041e-06	1.13156e-06	Relevant
Q90	Q90_R71	"How can i go to Dubai from Qatar?	can i use qtel in dubai??	Hi friends. I am working in Qatar. Next month i want to go to Dubai for 1 week. Currently iam working as an Acountant. But in my Visa the profession is showing "" Painter"". I know this is a problem. Plz tell my friends is there any chance to visit Dubai? If yes; plz tell me the proceedures."	i m going to dubai for eid and wondering if i can make phone calls with qtel there??? do u know anything about this?	1.05723e-07	0.00130278	0.000370778	0.000636927	0.984734	3.45316e-05	0.999988	0.461919	5.45071e-09	5.30538e-05	0.00308162	0.952798	0.99933	0.999637	0.999881	0.999999	1.0	0.981007	0.00370438	1.24299e-05	Irrelevant
Q91	Q91_R6	American Passport	American Passports with Israeli stamps	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	I have some family members coming here for a visit and they have Israeli stamps in their passports. I just called the US embassy to see if there would be a problem for them on arrival. I was told that there is no problem whatsoever. Does anyone else have any experience of this? It would be a bummer to be turned away on arrival. 	0.129071	0.0167104	4.86362e-10	2.22213e-05	0.0030057	8.52195e-11	7.00576e-06	0.999976	1.0	1.04671e-09	0.999959	0.999986	3.49302e-08	0.00294543	0.999636	1.55901e-08	0.00812342	1.0	1.0	7.33927e-07	Irrelevant
Q91	Q91_R9	American Passport	Salary for American Muslim Attorney in Qatar?	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	Hello; all! What is a good monthly salary range and benefit package for Attorneys (Legal Counsels) in Doha; Qatar; particularly working for Qatar Petroleum or Qatar Foundation? I am a Caucasian; American Muslim Convert Attorney from California. Thank you. I appreciate your response.	0.000218644	0.0229788	6.74754e-17	2.06682e-13	8.14494e-08	1.0	0.00561166	0.999999	0.000119871	6.13325e-08	3.98524e-08	3.7874e-06	1.36017e-16	3.93625e-15	0.000813544	1.0	1.69349e-07	1.0	2.42888e-07	4.78191e-10	Irrelevant
Q91	Q91_R10	American Passport	How to Renew Canadian Passports	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	Hello Canadians! Wondering if any of you has applied for a new passport? Do you know a photographer who can take photos as per passport photos requirements? And what courier I can use to send my application to the canadian consulate in Kuwait? Your help is greatly appreciated; Mayborn	0.999132	0.999622	2.54245e-10	2.53559e-11	0.365506	3.21097e-07	3.75637e-11	0.818274	1.01827e-06	0.999786	0.999749	0.999999	1.25125e-15	4.89133e-15	3.04804e-06	3.62143e-10	8.27607e-16	4.35653e-06	2.5029e-06	0.999859	Irrelevant
Q91	Q91_R12	American Passport	Where in Doha can I get pictures made for an biometric passport?!	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	None	5.64269e-07	0.999214	0.999214	0.471685	9.52729e-17	1.0	1.0	8.24448e-05	0.00510863	0.998273	2.57208e-06	0.999013	0.999013	0.999966	1.45848e-13	1.0	1.0	0.00621242	0.998825	1.0	Irrelevant
Q91	Q91_R13	American Passport	Why finding a job in Doha so hard?	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	Can somebody tell me how i get a good job in doha? i have an American passport and holding a husband visas; with a bachelor degree; speaking 3 languages; having a hard time to find a good job; i post my CV on many website including bayt.com and many more; but didn't get any respond. Thanks.	3.19737e-09	2.62905e-05	1.0	0.71994	1.45988e-07	0.671469	5.72153e-08	2.21771e-12	6.37877e-11	0.997744	1.86649e-10	3.51318e-08	1.0	0.520949	3.53583e-07	0.404353	6.49757e-10	6.34951e-15	3.54872e-12	1.0	Irrelevant
Q91	Q91_R26	American Passport	I have a question about working in Qatar	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	Assalamu Alaikum; I would like to know if I have a permanent residency in Qatar; but not a citizenship; can I invest in the stock market without asking for permission? Also; can I run an online business where I sale my wares (all legal and Halal of course) without asking for permission and without a permit? In other words; do I need a permit to run an online business?	2.45537e-06	1.05605e-06	3.54766e-07	0.991576	0.00102112	0.0015516	1.76624e-10	0.999638	2.43519e-07	0.892408	4.97426e-08	1.17161e-07	2.67593e-08	0.999966	3.57397e-06	3.89313e-08	1.7846e-11	0.999898	6.3465e-08	0.000379517	Irrelevant
Q91	Q91_R29	American Passport	Are U.S. College Degrees Valuable in Qatar ?	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	Hi Forum; I'm currently a student in America; completing my Bachelor's degree in Business Administration (Management Information Systems) from an accredited U.S. College. I heard that degrees from American or British colleges are very valuable in Qatar; is this true ? I will also pick up experience before applying for a job in Doha. Please kindly let me know; thanks.	0.992669	1.19626e-06	0.922173	7.44303e-06	3.80048e-12	0.999995	7.13547e-09	1.72165e-05	7.64806e-08	0.0386231	3.04894e-05	2.46166e-13	8.84912e-06	6.03674e-09	2.10438e-14	0.999432	1.14738e-11	2.60245e-11	1.128e-10	1.14014e-08	Irrelevant
Q91	Q91_R37	American Passport	Moving from Dubai to Doha	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	My family and I are moving to Doha in August. We want to bring our 2 jeeps with us. I would like to drive both from Dubai to Doha. Can anyone tell me the procedure and paperwork needed? Also; can I drive my wife's car or can a friend drive it for her? And finally can I bring some of our personal effects with us in the car? If anyone can help with these questions that would be great.	1.0	1.0	1.09781e-13	1.25138e-05	0.000345907	2.74112e-07	2.74112e-07	0.000542745	1.72966e-09	1.10977e-12	1.0	1.0	9.98349e-18	3.78613e-08	4.85492e-11	6.28377e-11	6.28377e-11	1.40632e-07	1.0925e-14	1.02868e-14	Irrelevant
Q91	Q91_R41	American Passport	Visa Transfer	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	I applied for Visa transfer ( Change of sponsorship ) more than 2 months back and the application is still under process. Any thoughts why it is taking so much time ? Is it normal to take such a long time ? Thank you for your help  	3.75934e-10	8.51588e-09	3.73224e-05	0.00423058	0.00423058	0.999988	0.00159977	0.999974	1.94287e-09	0.000143889	4.00927e-10	7.86995e-11	8.48099e-06	3.55734e-06	3.55734e-06	0.99999	2.42266e-06	0.999988	4.17153e-09	1.8864e-05	Irrelevant
Q91	Q91_R42	American Passport	How do you get a Qatari Passport??	I like to know how American Embassy at Doha send new passport? Do they mail to you or send confirmation through email? I have applied and waiting for a response from them.They haven't gave me any paper or anything.	So the other day I was wondering how do people get Qatari passport.. As an indian..I know my chances are pretty slick evn though I was born here..	0.708732	1.1234e-05	0.000726216	5.64053e-06	4.41475e-05	7.33027e-08	2.67263e-10	8.3709e-05	0.00584192	0.0055672	9.3161e-05	3.30889e-05	4.6183e-07	9.12598e-10	3.8535e-08	3.90147e-09	6.22185e-15	0.00524219	1.66638e-05	0.000170813	Irrelevant
Q92	Q92_R11	Why it is difficult for People???	What did you find difficult to get in Qatar?	to Mind their Own Business?	We all might have come across some items we found very hard to find in Qatar. Please share your experience and how you tackled it.	1.0	0.963496	5.71443e-05	1.0	0.998367	0.999928	1.0	0.999928	1.0	1.0	1.0	0.998067	0.917994	1.0	0.992611	0.999996	1.0	0.999996	1.0	1.0	Irrelevant
Q92	Q92_R15	Why it is difficult for People???	Why finding a job in Doha so hard?	to Mind their Own Business?	Can somebody tell me how i get a good job in doha? i have an American passport and holding a husband visas; with a bachelor degree; speaking 3 languages; having a hard time to find a good job; i post my CV on many website including bayt.com and many more; but didn't get any respond. Thanks.	1.83702e-06	0.788082	1.0	0.969728	0.00358875	0.999994	0.00624553	9.90989e-05	0.000176713	1.0	1.86649e-10	3.51318e-08	1.0	0.520949	3.53583e-07	0.404353	6.49757e-10	6.34951e-15	3.54872e-12	1.0	Irrelevant
Q92	Q92_R18	Why it is difficult for People???	Difficult women choice!!!	to Mind their Own Business?	If a woman has to choose between catching a flying ball and saving an infant's life; she will choose to save the infant's life without even considering if there are men on base. Is that true?? what would you choose ? (for those who understand the quote)	1.70847e-07	1.44379e-09	3.59111e-11	6.65222e-06	0.477559	2.07525e-08	4.03374e-05	0.999996	3.1586e-09	0.22246	1.99262e-08	9.73108e-10	1.53147e-08	0.000117221	0.000218777	5.89448e-06	3.49259e-07	0.999977	7.96281e-10	5.49045e-07	Irrelevant
Q92	Q92_R23	Why it is difficult for People???	Finding difficult to get a job	to Mind their Own Business?	hi! I am an Indian female having 4 yrs exp in accounts field. As adviced by friends i uploaded my CV in jobs section; but i am not getting any response. Need a job very much. Can someone advice me??	0.983781	0.639735	0.970067	0.993915	5.64128e-07	7.5164e-08	0.0256414	0.862547	0.862547	0.862547	5.64008e-05	0.98863	0.0427582	7.08203e-05	1.08881e-09	2.07485e-09	1.66938e-07	6.82504e-07	6.82504e-07	6.82504e-07	Irrelevant
Q92	Q92_R30	Why it is difficult for People???	why its difficult to understand men?	to Mind their Own Business?	Is this because they are not expressive? Do men control their feelings even they love their girlfriends? If he told you better to find another man do they really mean it? If he told you its not you; you are not the problem; you are too kind; the problem is in me.... what he means? ... for me its a sign that he dont love his girlfriend anymore but I want to know if there are other answers/ reasons behind that	0.194755	0.41168	0.732234	0.0567615	0.055843	0.817797	0.999952	4.93392e-10	0.999016	0.999953	0.999876	0.999876	0.99948	0.00677261	0.0415384	0.999684	1.0	4.52807e-11	0.998901	1.0	Irrelevant
Q92	Q92_R31	Why it is difficult for People???	Is it this difficult or it's bad luck?	to Mind their Own Business?	Hallo; I have been sending c.v. but till now not even a single call? Any advice how to get a job? I am a teacher.	0.0320944	0.0174735	0.999807	0.847014	0.267171	0.00778685	0.999954	0.85877	0.999996	0.999934	0.472372	0.00206925	0.999969	0.141639	0.997461	0.999938	1.0	0.999865	1.0	1.0	Irrelevant
Q92	Q92_R32	Why it is difficult for People???	"Starting a small business - why so difficult?	to Mind their Own Business?	There are soooooo many ""under the radar"" small businesses here in Qatar; largely (I believe) because the requirements for starting a business are positively daunting to most people. Does Qatar have any thoughts of lowering these hurdles to encourage small businesses to establish and grow in Doha? Are there any legal ways to circumvent the requirements? Thanks; Expat Sueño"	1.0	0.98453	2.38595e-07	0.263707	4.07454e-06	1.0	1.0	0.0150757	0.630705	0.999973	0.999979	2.90553e-07	4.45006e-10	5.31978e-08	2.28529e-13	1.0	0.999953	5.04703e-06	1.13454e-06	0.999965	Irrelevant
